"Countries","ResidualCorrelation"
"CABOVERDE (OLS) and SAOTOME (NLS-1)",-0.0789320459429832
"CAMEROON (NLS-1) and SAOTOME (NLS-1)",-0.151328603561847
"CAR (NLS-2) and SAOTOME (NLS-1)",0.15078254151801
"CHAD (NLS-1) and SAOTOME (NLS-1)",0.0263105511958319
"COMOROS (NLS-1) and SAOTOME (NLS-1)",-0.192780920200053
"CONGODR (NLS-2) and SAOTOME (NLS-1)",0.105828709660189
"CONGOREPUB (NLS-1) and SAOTOME (NLS-1)",0.0263637879769443
"DJIBOUTI (NLS-1) and SAOTOME (NLS-1)",0.0103502592006302
"EGYPT (NLS-1) and SAOTOME (NLS-1)",-0.077583939439891
"EQGUINEA (NLS-2) and SAOTOME (NLS-1)",-0.12222990906106
"ERITREA (OLS) and SAOTOME (NLS-1)",-0.0775017270952677
"ETHIOPIA (NLS-2) and SAOTOME (NLS-1)",0.0802984458832744
"GABON (NLS-1) and SAOTOME (NLS-1)",0.0148770739681288
"GAMBIA (NLS-1) and SAOTOME (NLS-1)",-0.0563378804886013
"GHANA (OLS) and SAOTOME (NLS-1)",0.0716785485013892
"GUINEA (NLS-1) and SAOTOME (NLS-1)",0.102375646217876
"GUINEABISSAU (NLS-1) and SAOTOME (NLS-1)",-0.259303671431956
"IVORYCOAST (NLS-1) and SAOTOME (NLS-1)",0.140809248569885
"KENYA (NLS-1) and SAOTOME (NLS-1)",0.176809469568717
"LESOTHO (NLS-1) and SAOTOME (NLS-1)",0.102478837644573
"LIBERIA (NLS-2) and SAOTOME (NLS-1)",-0.0487275772546598
"LIBYA (NLS-2) and SAOTOME (NLS-1)",0.139244531082191
"MADAGASCAR (NLS-1) and SAOTOME (NLS-1)",0.0355170551439972
"MALAWI (NLS-1) and SAOTOME (NLS-1)",0.14152543079362
"MALI (NLS-1) and SAOTOME (NLS-1)",-0.106733017399668
"MAURITANIA (OLS) and SAOTOME (NLS-1)",0.16312611799758
"MAURITIUS (OLS) and SAOTOME (NLS-1)",-0.0966080465644126
"MOROCCO (NLS-1) and SAOTOME (NLS-1)",-0.0967882818473929
"MOZAMBIQUE (NLS-1) and SAOTOME (NLS-1)",0.0308615813846993
"NAMIBIA (NLS-1) and SAOTOME (NLS-1)",0.179530590028477
"NIGER (NLS-1) and SAOTOME (NLS-1)",-0.0291164938965055
"NIGERIA (NLS-1) and SAOTOME (NLS-1)",0.296176380844814
"RWANDA (NLS-1) and SAOTOME (NLS-1)",0.0284812646712191
"ALGERIA (NLS-1) and SENEGAL (OLS)",0.119226861678759
"ANGOLA (OLS) and SENEGAL (OLS)",-0.0580417246696108
"BENIN (NLS-1) and SENEGAL (OLS)",-0.00870812334065468
"BOTSWANA (NLS-1) and SENEGAL (OLS)",-0.0894866462022561
"BURKINAFASO (NLS-1) and SENEGAL (OLS)",0.342388693116424
"BURUNDI (NLS-1) and SENEGAL (OLS)",-0.094966742292366
"CABOVERDE (OLS) and SENEGAL (OLS)",-0.0608138270748613
"CAMEROON (NLS-1) and SENEGAL (OLS)",0.00482256215380254
"CAR (NLS-2) and SENEGAL (OLS)",0.0108515786409588
"CHAD (NLS-1) and SENEGAL (OLS)",-0.0677923082387346
"COMOROS (NLS-1) and SENEGAL (OLS)",-0.0565329353663374
"CONGODR (NLS-2) and SENEGAL (OLS)",-0.297127200287392
"CONGOREPUB (NLS-1) and SENEGAL (OLS)",0.113926272204595
"DJIBOUTI (NLS-1) and SENEGAL (OLS)",-0.0726598716173527
"EGYPT (NLS-1) and SENEGAL (OLS)",0.230959387881238
"EQGUINEA (NLS-2) and SENEGAL (OLS)",-0.0764365891483268
"ERITREA (OLS) and SENEGAL (OLS)",-0.0258573235178246
"ETHIOPIA (NLS-2) and SENEGAL (OLS)",0.219928674891615
"GABON (NLS-1) and SENEGAL (OLS)",0.206797241859524
"GAMBIA (NLS-1) and SENEGAL (OLS)",0.148222454796792
"GHANA (OLS) and SENEGAL (OLS)",-0.284685477788732
"GUINEA (NLS-1) and SENEGAL (OLS)",-0.0299418435841315
"GUINEABISSAU (NLS-1) and SENEGAL (OLS)",-0.0865116222081398
"IVORYCOAST (NLS-1) and SENEGAL (OLS)",0.206556749145128
"KENYA (NLS-1) and SENEGAL (OLS)",-0.0969820524221999
"LESOTHO (NLS-1) and SENEGAL (OLS)",-0.339390114568145
"LIBERIA (NLS-2) and SENEGAL (OLS)",0.0209141647049677
"LIBYA (NLS-2) and SENEGAL (OLS)",0.0255888446780384
"MADAGASCAR (NLS-1) and SENEGAL (OLS)",0.190281526185355
"MALAWI (NLS-1) and SENEGAL (OLS)",-0.0888940750148887
"MALI (NLS-1) and SENEGAL (OLS)",0.257767800009543
"MAURITANIA (OLS) and SENEGAL (OLS)",0.109194879845493
"MAURITIUS (OLS) and SENEGAL (OLS)",0.146330077664755
"MOROCCO (NLS-1) and SENEGAL (OLS)",0.0978430234404927
"MOZAMBIQUE (NLS-1) and SENEGAL (OLS)",0.234196112700457
"NAMIBIA (NLS-1) and SENEGAL (OLS)",0.087557063604985
"NIGER (NLS-1) and SENEGAL (OLS)",0.0914832572119774
"NIGERIA (NLS-1) and SENEGAL (OLS)",0.047478002692355
"RWANDA (NLS-1) and SENEGAL (OLS)",-0.324153457346453
"SAOTOME (NLS-1) and SENEGAL (OLS)",-0.0901220533339028
"ALGERIA (NLS-1) and SEYCHELLES (NLS-1)",0.00601936377448923
"ANGOLA (OLS) and SEYCHELLES (NLS-1)",0.0600726074006466
"BENIN (NLS-1) and SEYCHELLES (NLS-1)",0.140312341342074
"BOTSWANA (NLS-1) and SEYCHELLES (NLS-1)",0.201140621022122
"BURKINAFASO (NLS-1) and SEYCHELLES (NLS-1)",0.0278013782501058
"BURUNDI (NLS-1) and SEYCHELLES (NLS-1)",-0.0539502728739637
"CABOVERDE (OLS) and SEYCHELLES (NLS-1)",0.181921157562249
"CAMEROON (NLS-1) and SEYCHELLES (NLS-1)",-0.0011516926616391
"CAR (NLS-2) and SEYCHELLES (NLS-1)",-0.039907711889189
"CHAD (NLS-1) and SEYCHELLES (NLS-1)",-0.389706963642337
"COMOROS (NLS-1) and SEYCHELLES (NLS-1)",0.151345261300453
"CONGODR (NLS-2) and SEYCHELLES (NLS-1)",-0.0407895151221897
"CONGOREPUB (NLS-1) and SEYCHELLES (NLS-1)",-0.0346589583204785
"DJIBOUTI (NLS-1) and SEYCHELLES (NLS-1)",0.0460417414963874
"EGYPT (NLS-1) and SEYCHELLES (NLS-1)",-0.0354030987013356
"EQGUINEA (NLS-2) and SEYCHELLES (NLS-1)",-0.164672930601295
"ERITREA (OLS) and SEYCHELLES (NLS-1)",-0.0734009080954656
"ETHIOPIA (NLS-2) and SEYCHELLES (NLS-1)",-0.129346471628042
"GABON (NLS-1) and SEYCHELLES (NLS-1)",0.0734716137851229
"GAMBIA (NLS-1) and SEYCHELLES (NLS-1)",-0.274262399144135
"GHANA (OLS) and SEYCHELLES (NLS-1)",-0.0174802724558695
"GUINEA (NLS-1) and SEYCHELLES (NLS-1)",0.184102938760438
"GUINEABISSAU (NLS-1) and SEYCHELLES (NLS-1)",0.0992786689421072
"IVORYCOAST (NLS-1) and SEYCHELLES (NLS-1)",0.0791116850347086
"KENYA (NLS-1) and SEYCHELLES (NLS-1)",0.27058772052891
"LESOTHO (NLS-1) and SEYCHELLES (NLS-1)",0.246100263644604
"LIBERIA (NLS-2) and SEYCHELLES (NLS-1)",0.00778550271594716
"LIBYA (NLS-2) and SEYCHELLES (NLS-1)",0.0737813092884346
"MADAGASCAR (NLS-1) and SEYCHELLES (NLS-1)",-0.102939563005396
"MALAWI (NLS-1) and SEYCHELLES (NLS-1)",-0.00718467663587198
"MALI (NLS-1) and SEYCHELLES (NLS-1)",-0.073941390143087
"MAURITANIA (OLS) and SEYCHELLES (NLS-1)",0.0708421218455655
"MAURITIUS (OLS) and SEYCHELLES (NLS-1)",0.0581778619229618
"MOROCCO (NLS-1) and SEYCHELLES (NLS-1)",-0.259803826712426
"MOZAMBIQUE (NLS-1) and SEYCHELLES (NLS-1)",-0.0280559954148292
"NAMIBIA (NLS-1) and SEYCHELLES (NLS-1)",-0.0875374114542998
"NIGER (NLS-1) and SEYCHELLES (NLS-1)",-0.012265978130894
"NIGERIA (NLS-1) and SEYCHELLES (NLS-1)",0.0229620606272762
"RWANDA (NLS-1) and SEYCHELLES (NLS-1)",-0.113865735028069
"SAOTOME (NLS-1) and SEYCHELLES (NLS-1)",0.163115467310807
"SENEGAL (OLS) and SEYCHELLES (NLS-1)",-0.0150352129497147
"ALGERIA (NLS-1) and SIERRALEONE (NLS-1)",-0.19167845791497
"ANGOLA (OLS) and SIERRALEONE (NLS-1)",0.0337054913995571
"BENIN (NLS-1) and SIERRALEONE (NLS-1)",0.0171295050953463
"BOTSWANA (NLS-1) and SIERRALEONE (NLS-1)",0.10655637476789
"BURKINAFASO (NLS-1) and SIERRALEONE (NLS-1)",0.119761424366908
"BURUNDI (NLS-1) and SIERRALEONE (NLS-1)",0.0675820367722493
"CABOVERDE (OLS) and SIERRALEONE (NLS-1)",-0.197727118279804
"CAMEROON (NLS-1) and SIERRALEONE (NLS-1)",0.160103617340813
"CAR (NLS-2) and SIERRALEONE (NLS-1)",-0.329085148273349
"CHAD (NLS-1) and SIERRALEONE (NLS-1)",-0.187505221291113
"COMOROS (NLS-1) and SIERRALEONE (NLS-1)",-0.134423020661942
"CONGODR (NLS-2) and SIERRALEONE (NLS-1)",0.179569603550733
"CONGOREPUB (NLS-1) and SIERRALEONE (NLS-1)",0.151790682390928
"DJIBOUTI (NLS-1) and SIERRALEONE (NLS-1)",-0.156327893022256
"EGYPT (NLS-1) and SIERRALEONE (NLS-1)",-0.201229872018785
"EQGUINEA (NLS-2) and SIERRALEONE (NLS-1)",-0.214866353621044
"ERITREA (OLS) and SIERRALEONE (NLS-1)",-0.0527592603030819
"ETHIOPIA (NLS-2) and SIERRALEONE (NLS-1)",0.07829333347205
"GABON (NLS-1) and SIERRALEONE (NLS-1)",0.0900127414408798
"GAMBIA (NLS-1) and SIERRALEONE (NLS-1)",-0.17770460921489
"GHANA (OLS) and SIERRALEONE (NLS-1)",0.0602832403986309
"GUINEA (NLS-1) and SIERRALEONE (NLS-1)",0.0878292489411457
"GUINEABISSAU (NLS-1) and SIERRALEONE (NLS-1)",0.0343015981692187
"IVORYCOAST (NLS-1) and SIERRALEONE (NLS-1)",0.0704622297654863
"KENYA (NLS-1) and SIERRALEONE (NLS-1)",0.0026211641716126
"LESOTHO (NLS-1) and SIERRALEONE (NLS-1)",0.0349196526238329
"LIBERIA (NLS-2) and SIERRALEONE (NLS-1)",0.0741816806520945
"LIBYA (NLS-2) and SIERRALEONE (NLS-1)",0.0905465681342133
"MADAGASCAR (NLS-1) and SIERRALEONE (NLS-1)",-0.298424125104333
"MALAWI (NLS-1) and SIERRALEONE (NLS-1)",0.159227426477997
"MALI (NLS-1) and SIERRALEONE (NLS-1)",-0.0954439838347467
"MAURITANIA (OLS) and SIERRALEONE (NLS-1)",0.0564133010555855
"MAURITIUS (OLS) and SIERRALEONE (NLS-1)",-0.0423242950389901
"MOROCCO (NLS-1) and SIERRALEONE (NLS-1)",0.0506238392114524
"MOZAMBIQUE (NLS-1) and SIERRALEONE (NLS-1)",0.101464694925596
"NAMIBIA (NLS-1) and SIERRALEONE (NLS-1)",0.17185703152464
"NIGER (NLS-1) and SIERRALEONE (NLS-1)",0.165631015095842
"NIGERIA (NLS-1) and SIERRALEONE (NLS-1)",0.128759632721046
"RWANDA (NLS-1) and SIERRALEONE (NLS-1)",0.0708882396387445
"SAOTOME (NLS-1) and SIERRALEONE (NLS-1)",-0.11493861849737
"SENEGAL (OLS) and SIERRALEONE (NLS-1)",-0.0970304998310764
"SEYCHELLES (NLS-1) and SIERRALEONE (NLS-1)",-0.0379096376872179
"ALGERIA (NLS-1) and SOMALIA (NLS-1)",-0.181515553305289
"ANGOLA (OLS) and SOMALIA (NLS-1)",-0.0387869996576962
"BENIN (NLS-1) and SOMALIA (NLS-1)",-0.171554520524495
"BOTSWANA (NLS-1) and SOMALIA (NLS-1)",0.18536602465112
"BURKINAFASO (NLS-1) and SOMALIA (NLS-1)",-0.185334244885693
"BURUNDI (NLS-1) and SOMALIA (NLS-1)",-0.136092215755747
"CABOVERDE (OLS) and SOMALIA (NLS-1)",0.113665847193759
"CAMEROON (NLS-1) and SOMALIA (NLS-1)",0.228273250174708
"CAR (NLS-2) and SOMALIA (NLS-1)",-0.0417364826263028
"CHAD (NLS-1) and SOMALIA (NLS-1)",0.0153492594623262
"COMOROS (NLS-1) and SOMALIA (NLS-1)",0.134165897711419
"CONGODR (NLS-2) and SOMALIA (NLS-1)",0.207489950434555
"CONGOREPUB (NLS-1) and SOMALIA (NLS-1)",-0.167624006937686
"DJIBOUTI (NLS-1) and SOMALIA (NLS-1)",-0.0474734844648127
"EGYPT (NLS-1) and SOMALIA (NLS-1)",0.0687566446046464
"EQGUINEA (NLS-2) and SOMALIA (NLS-1)",0.168894468432007
"ERITREA (OLS) and SOMALIA (NLS-1)",-0.143911564075891
"ETHIOPIA (NLS-2) and SOMALIA (NLS-1)",-0.0758484423470905
"GABON (NLS-1) and SOMALIA (NLS-1)",-0.318699667698629
"GAMBIA (NLS-1) and SOMALIA (NLS-1)",0.0303924838878926
"GHANA (OLS) and SOMALIA (NLS-1)",-0.232047402070981
"GUINEA (NLS-1) and SOMALIA (NLS-1)",0.0581124524809474
"GUINEABISSAU (NLS-1) and SOMALIA (NLS-1)",0.175430050702383
"IVORYCOAST (NLS-1) and SOMALIA (NLS-1)",0.072879230448149
"KENYA (NLS-1) and SOMALIA (NLS-1)",0.126265362241808
"LESOTHO (NLS-1) and SOMALIA (NLS-1)",-0.177008954048859
"LIBERIA (NLS-2) and SOMALIA (NLS-1)",0.0745857669512692
"LIBYA (NLS-2) and SOMALIA (NLS-1)",0.017012936822933
"MADAGASCAR (NLS-1) and SOMALIA (NLS-1)",0.0775685770315158
"MALAWI (NLS-1) and SOMALIA (NLS-1)",-0.0751666109488775
"MALI (NLS-1) and SOMALIA (NLS-1)",0.221905977994269
"MAURITANIA (OLS) and SOMALIA (NLS-1)",-0.161999530938844
"MAURITIUS (OLS) and SOMALIA (NLS-1)",-0.0647144519295793
"MOROCCO (NLS-1) and SOMALIA (NLS-1)",-0.0405980851786966
"MOZAMBIQUE (NLS-1) and SOMALIA (NLS-1)",0.203434857232175
"NAMIBIA (NLS-1) and SOMALIA (NLS-1)",-0.270846886722186
"NIGER (NLS-1) and SOMALIA (NLS-1)",0.154167615645721
"NIGERIA (NLS-1) and SOMALIA (NLS-1)",-0.125307127104773
"RWANDA (NLS-1) and SOMALIA (NLS-1)",-0.0462395335929269
"SAOTOME (NLS-1) and SOMALIA (NLS-1)",-0.268381599002544
"SENEGAL (OLS) and SOMALIA (NLS-1)",0.139500805727758
"SEYCHELLES (NLS-1) and SOMALIA (NLS-1)",-0.0221842942816156
"SIERRALEONE (NLS-1) and SOMALIA (NLS-1)",0.00676478024396325
"ALGERIA (NLS-1) and SOUTHAFRICA (NLS-1)",0.1225665373893
"ANGOLA (OLS) and SOUTHAFRICA (NLS-1)",0.209823084293825
"BENIN (NLS-1) and SOUTHAFRICA (NLS-1)",0.200069771302295
"BOTSWANA (NLS-1) and SOUTHAFRICA (NLS-1)",0.193735779079661
"BURKINAFASO (NLS-1) and SOUTHAFRICA (NLS-1)",0.0514710053284872
"BURUNDI (NLS-1) and SOUTHAFRICA (NLS-1)",0.0108335257929025
"CABOVERDE (OLS) and SOUTHAFRICA (NLS-1)",0.0702648664456617
"CAMEROON (NLS-1) and SOUTHAFRICA (NLS-1)",0.0765766691281372
"CAR (NLS-2) and SOUTHAFRICA (NLS-1)",0.108834682668909
"CHAD (NLS-1) and SOUTHAFRICA (NLS-1)",-0.0163439530146062
"COMOROS (NLS-1) and SOUTHAFRICA (NLS-1)",-0.0389670844372445
"CONGODR (NLS-2) and SOUTHAFRICA (NLS-1)",0.152758284975204
"CONGOREPUB (NLS-1) and SOUTHAFRICA (NLS-1)",0.10215155918502
"DJIBOUTI (NLS-1) and SOUTHAFRICA (NLS-1)",0.182687007706285
"EGYPT (NLS-1) and SOUTHAFRICA (NLS-1)",0.120025306810821
"EQGUINEA (NLS-2) and SOUTHAFRICA (NLS-1)",0.0393393185756015
"ERITREA (OLS) and SOUTHAFRICA (NLS-1)",0.0101913809350968
"ETHIOPIA (NLS-2) and SOUTHAFRICA (NLS-1)",0.197127674304365
"GABON (NLS-1) and SOUTHAFRICA (NLS-1)",0.0885884057569145
"GAMBIA (NLS-1) and SOUTHAFRICA (NLS-1)",-0.159556766348645
"GHANA (OLS) and SOUTHAFRICA (NLS-1)",0.438085655148779
"GUINEA (NLS-1) and SOUTHAFRICA (NLS-1)",0.13271160066084
"GUINEABISSAU (NLS-1) and SOUTHAFRICA (NLS-1)",-0.0727431993903909
"IVORYCOAST (NLS-1) and SOUTHAFRICA (NLS-1)",0.0167709419342231
"KENYA (NLS-1) and SOUTHAFRICA (NLS-1)",-0.0294386247388576
"LESOTHO (NLS-1) and SOUTHAFRICA (NLS-1)",0.413778780454017
"LIBERIA (NLS-2) and SOUTHAFRICA (NLS-1)",0.169531967088492
"LIBYA (NLS-2) and SOUTHAFRICA (NLS-1)",-0.0773324894836428
"MADAGASCAR (NLS-1) and SOUTHAFRICA (NLS-1)",0.111382493161967
"MALAWI (NLS-1) and SOUTHAFRICA (NLS-1)",-0.0246657172384794
"MALI (NLS-1) and SOUTHAFRICA (NLS-1)",-0.127479136468835
"MAURITANIA (OLS) and SOUTHAFRICA (NLS-1)",0.180692504902399
"MAURITIUS (OLS) and SOUTHAFRICA (NLS-1)",-0.0992890880811224
"MOROCCO (NLS-1) and SOUTHAFRICA (NLS-1)",0.222065734771859
"MOZAMBIQUE (NLS-1) and SOUTHAFRICA (NLS-1)",0.213145389580049
"NAMIBIA (NLS-1) and SOUTHAFRICA (NLS-1)",0.205311798931685
"NIGER (NLS-1) and SOUTHAFRICA (NLS-1)",-0.134022600943112
"NIGERIA (NLS-1) and SOUTHAFRICA (NLS-1)",0.0385653239651179
"RWANDA (NLS-1) and SOUTHAFRICA (NLS-1)",-0.223442958017056
"SAOTOME (NLS-1) and SOUTHAFRICA (NLS-1)",0.0506336452553751
"SENEGAL (OLS) and SOUTHAFRICA (NLS-1)",-0.0893639600072899
"SEYCHELLES (NLS-1) and SOUTHAFRICA (NLS-1)",0.092420633018195
"SIERRALEONE (NLS-1) and SOUTHAFRICA (NLS-1)",0.15758676626768
"SOMALIA (NLS-1) and SOUTHAFRICA (NLS-1)",-0.147516521880589
"ALGERIA (NLS-1) and SUDAN (OLS)",-0.251881067984813
"ANGOLA (OLS) and SUDAN (OLS)",-0.171940651760311
"BENIN (NLS-1) and SUDAN (OLS)",-0.227012081395379
"BOTSWANA (NLS-1) and SUDAN (OLS)",0.145748647842299
"BURKINAFASO (NLS-1) and SUDAN (OLS)",0.226468680192035
"BURUNDI (NLS-1) and SUDAN (OLS)",-0.00597169729471468
"CABOVERDE (OLS) and SUDAN (OLS)",0.154713707039729
"CAMEROON (NLS-1) and SUDAN (OLS)",-0.237692068838687
"CAR (NLS-2) and SUDAN (OLS)",-0.0159790533263864
"CHAD (NLS-1) and SUDAN (OLS)",-0.00624726749400982
"COMOROS (NLS-1) and SUDAN (OLS)",-0.0636076898803119
"CONGODR (NLS-2) and SUDAN (OLS)",-0.134080080174283
"CONGOREPUB (NLS-1) and SUDAN (OLS)",0.0239199597551615
"DJIBOUTI (NLS-1) and SUDAN (OLS)",-0.167708774191317
"EGYPT (NLS-1) and SUDAN (OLS)",0.131361895287416
"EQGUINEA (NLS-2) and SUDAN (OLS)",-0.108001771899298
"ERITREA (OLS) and SUDAN (OLS)",-0.0277875321423267
"ETHIOPIA (NLS-2) and SUDAN (OLS)",0.147564562608078
"GABON (NLS-1) and SUDAN (OLS)",0.343097980418471
"GAMBIA (NLS-1) and SUDAN (OLS)",0.144732205324012
"GHANA (OLS) and SUDAN (OLS)",-0.111278128549139
"GUINEA (NLS-1) and SUDAN (OLS)",-0.016566618600852
"GUINEABISSAU (NLS-1) and SUDAN (OLS)",0.226886477093763
"IVORYCOAST (NLS-1) and SUDAN (OLS)",-0.146055702876906
"KENYA (NLS-1) and SUDAN (OLS)",-0.247726443908665
"LESOTHO (NLS-1) and SUDAN (OLS)",-0.0239830527513045
"LIBERIA (NLS-2) and SUDAN (OLS)",0.0830749109625931
"LIBYA (NLS-2) and SUDAN (OLS)",0.077770135602188
"MADAGASCAR (NLS-1) and SUDAN (OLS)",0.0894570585436051
"MALAWI (NLS-1) and SUDAN (OLS)",-0.187971796828981
"MALI (NLS-1) and SUDAN (OLS)",0.109257625130071
"MAURITANIA (OLS) and SUDAN (OLS)",0.153873304254362
"MAURITIUS (OLS) and SUDAN (OLS)",0.0878192372860759
"MOROCCO (NLS-1) and SUDAN (OLS)",0.00881374004665391
"MOZAMBIQUE (NLS-1) and SUDAN (OLS)",0.160788087055522
"NAMIBIA (NLS-1) and SUDAN (OLS)",-0.00298326668366521
"NIGER (NLS-1) and SUDAN (OLS)",0.0181898140284674
"NIGERIA (NLS-1) and SUDAN (OLS)",-0.101233624419807
"RWANDA (NLS-1) and SUDAN (OLS)",-0.00961280876285749
"SAOTOME (NLS-1) and SUDAN (OLS)",-0.220502154738485
"SENEGAL (OLS) and SUDAN (OLS)",0.315254329470361
"SEYCHELLES (NLS-1) and SUDAN (OLS)",-0.124563283409005
"SIERRALEONE (NLS-1) and SUDAN (OLS)",-0.0264960481871872
"SOMALIA (NLS-1) and SUDAN (OLS)",-0.153745966590474
"SOUTHAFRICA (NLS-1) and SUDAN (OLS)",0.0636319472388698
"ALGERIA (NLS-1) and TANZANIA (NLS-1)",0.0541875462136672
"ANGOLA (OLS) and TANZANIA (NLS-1)",0.200914216933346
"BENIN (NLS-1) and TANZANIA (NLS-1)",-0.100129887360964
"BOTSWANA (NLS-1) and TANZANIA (NLS-1)",-0.124053524150387
"BURKINAFASO (NLS-1) and TANZANIA (NLS-1)",0.067748822140831
"BURUNDI (NLS-1) and TANZANIA (NLS-1)",0.0684470675360865
"CABOVERDE (OLS) and TANZANIA (NLS-1)",-0.181751757077571
"CAMEROON (NLS-1) and TANZANIA (NLS-1)",-0.0419366591259341
"CAR (NLS-2) and TANZANIA (NLS-1)",0.0104988731589595
"CHAD (NLS-1) and TANZANIA (NLS-1)",-0.147215094770916
"COMOROS (NLS-1) and TANZANIA (NLS-1)",-0.200663050104421
"CONGODR (NLS-2) and TANZANIA (NLS-1)",0.00451299887674741
"CONGOREPUB (NLS-1) and TANZANIA (NLS-1)",-0.254370656754788
"DJIBOUTI (NLS-1) and TANZANIA (NLS-1)",0.0723886598709174
"EGYPT (NLS-1) and TANZANIA (NLS-1)",-0.138450386058577
"EQGUINEA (NLS-2) and TANZANIA (NLS-1)",-0.0211627005146762
"ERITREA (OLS) and TANZANIA (NLS-1)",0.00645871044324646
"ETHIOPIA (NLS-2) and TANZANIA (NLS-1)",0.021752920825231
"GABON (NLS-1) and TANZANIA (NLS-1)",0.140658812268062
"GAMBIA (NLS-1) and TANZANIA (NLS-1)",0.0730489741504383
"GHANA (OLS) and TANZANIA (NLS-1)",-0.0300664313745967
"GUINEA (NLS-1) and TANZANIA (NLS-1)",0.275131105788177
"GUINEABISSAU (NLS-1) and TANZANIA (NLS-1)",-0.0600224218974106
"IVORYCOAST (NLS-1) and TANZANIA (NLS-1)",0.134274573374311
"KENYA (NLS-1) and TANZANIA (NLS-1)",-0.0277887720465575
"LESOTHO (NLS-1) and TANZANIA (NLS-1)",-0.0748184612061963
"LIBERIA (NLS-2) and TANZANIA (NLS-1)",-0.092698887243824
"LIBYA (NLS-2) and TANZANIA (NLS-1)",-0.0947843683564922
"MADAGASCAR (NLS-1) and TANZANIA (NLS-1)",0.242384552665857
"MALAWI (NLS-1) and TANZANIA (NLS-1)",0.0259653319814126
"MALI (NLS-1) and TANZANIA (NLS-1)",0.250231751205852
"MAURITANIA (OLS) and TANZANIA (NLS-1)",-0.0634082797499217
"MAURITIUS (OLS) and TANZANIA (NLS-1)",-0.225010578152542
"MOROCCO (NLS-1) and TANZANIA (NLS-1)",0.159392041820943
"MOZAMBIQUE (NLS-1) and TANZANIA (NLS-1)",0.254698141924492
"NAMIBIA (NLS-1) and TANZANIA (NLS-1)",0.115600973436739
"NIGER (NLS-1) and TANZANIA (NLS-1)",-0.0241122397564628
"NIGERIA (NLS-1) and TANZANIA (NLS-1)",0.0906112095215972
"RWANDA (NLS-1) and TANZANIA (NLS-1)",-0.207095275718928
"SAOTOME (NLS-1) and TANZANIA (NLS-1)",-0.0193587812549465
"SENEGAL (OLS) and TANZANIA (NLS-1)",0.203221042881987
"SEYCHELLES (NLS-1) and TANZANIA (NLS-1)",-0.0210055068507289
"SIERRALEONE (NLS-1) and TANZANIA (NLS-1)",0.16570001857879
"SOMALIA (NLS-1) and TANZANIA (NLS-1)",0.177511248765788
"SOUTHAFRICA (NLS-1) and TANZANIA (NLS-1)",0.133208765731406
"SUDAN (OLS) and TANZANIA (NLS-1)",-0.0275903445946824
"ALGERIA (NLS-1) and TOGO (OLS)",-0.0207212355333979
"ANGOLA (OLS) and TOGO (OLS)",0.284081024264738
"BENIN (NLS-1) and TOGO (OLS)",0.0630485906933238
"BOTSWANA (NLS-1) and TOGO (OLS)",0.129830564441373
"BURKINAFASO (NLS-1) and TOGO (OLS)",0.18712381171742
"BURUNDI (NLS-1) and TOGO (OLS)",-0.165690215293099
"CABOVERDE (OLS) and TOGO (OLS)",-0.0354224870279374
"CAMEROON (NLS-1) and TOGO (OLS)",0.330247773778077
"CAR (NLS-2) and TOGO (OLS)",0.106176640531904
"CHAD (NLS-1) and TOGO (OLS)",0.290640496855823
"COMOROS (NLS-1) and TOGO (OLS)",-0.136678585698695
"CONGODR (NLS-2) and TOGO (OLS)",0.32226101033212
"CONGOREPUB (NLS-1) and TOGO (OLS)",-0.0373250714425198
"DJIBOUTI (NLS-1) and TOGO (OLS)",0.241692052215874
"EGYPT (NLS-1) and TOGO (OLS)",0.365408319842913
"EQGUINEA (NLS-2) and TOGO (OLS)",0.248813914895711
"ERITREA (OLS) and TOGO (OLS)",-0.0127037093664164
"ETHIOPIA (NLS-2) and TOGO (OLS)",-0.147246098348034
"GABON (NLS-1) and TOGO (OLS)",-0.0708592421981698
"GAMBIA (NLS-1) and TOGO (OLS)",-0.144382424640299
"GHANA (OLS) and TOGO (OLS)",0.259052826399275
"GUINEA (NLS-1) and TOGO (OLS)",0.123869227096446
"GUINEABISSAU (NLS-1) and TOGO (OLS)",-0.0464919264777462
"IVORYCOAST (NLS-1) and TOGO (OLS)",0.0326180341733163
"KENYA (NLS-1) and TOGO (OLS)",0.114971064900368
"LESOTHO (NLS-1) and TOGO (OLS)",0.1141030928154
"LIBERIA (NLS-2) and TOGO (OLS)",0.216540269857128
"LIBYA (NLS-2) and TOGO (OLS)",-0.00326126916621323
"MADAGASCAR (NLS-1) and TOGO (OLS)",0.120215782547891
"MALAWI (NLS-1) and TOGO (OLS)",0.124808639048521
"MALI (NLS-1) and TOGO (OLS)",-0.0151500780134398
"MAURITANIA (OLS) and TOGO (OLS)",0.0282959325883478
"MAURITIUS (OLS) and TOGO (OLS)",-0.204262026924355
"MOROCCO (NLS-1) and TOGO (OLS)",0.3267017160206
"MOZAMBIQUE (NLS-1) and TOGO (OLS)",0.0956141528021373
"NAMIBIA (NLS-1) and TOGO (OLS)",0.171018045826003
"NIGER (NLS-1) and TOGO (OLS)",0.0297260503370638
"NIGERIA (NLS-1) and TOGO (OLS)",0.298470708205663
